SMILES,molar_mass,log_p_sat,c,volatility
CC(=O)C(OC=O)OO,134.0874,-2.1511952989481964,0.3818771494273484,IVOC
CC(C)(CC=O)CO,116.1583,-1.424812155072339,1.7618506605501867,IVOC
CC1=C(C(C2(C(C1(C)OO2)O)N(=O)=O)(O)OO)O,265.1742,-5.568636235841013,0.00028881918139905507,SVOC
C1CCC(=O)C(=O)C1,112.1265,-2.369572124974976,0.19313773869070178,IVOC
CC(=O)OCCON(=O)=O,149.1021,-1.632644078973981,1.4014276522660234,IVOC
CC=CC=O,70.0898,0.5250448070368452,94.71758775987668,VOC
C(CO)C(C=O)O,104.1045,-2.413412695328245,0.1621017892641164,IVOC
CC(=O)C1CC(C(=O)OO)C1(C)C,186.2051,-3.5016894462104,0.023661001703804783,IVOC
CC1(C)C2CCC(COO)(C1C2)O,186.2481,-4.847711655616943,0.0010668692472143998,IVOC
CC12C(=C(C(C(C)(C1O)OO2)(O)OO)O)N(=O)=O,265.1742,-7.115204636051019,8.204604153076865e-06,SVOC
CC1(C)C(CC1C(=O)O)CO,158.195,-5.866461091629782,8.678859594370362e-05,SVOC
CC(=O)OC(C)OO,120.1039,-1.4282911681913124,1.8071614056178757,IVOC
CC(C)(CO)CON(=O)=O,149.1451,-1.6675615400843946,1.2935357941938286,IVOC
CCCC(CO)O,104.1476,-2.560667306169737,0.11553483847649297,IVOC
CCC(=O)C(=O)CC(=O)OON(=O)=O,205.1223,-1.6716203965612624,1.762477097386922,IVOC
CCC(C(C)O)ON(=O)=O,149.1451,-1.4634415574284698,2.069657270710126,IVOC
CCC1=CC(=O)C(C(C)(C1=O)O)O,184.1892,-4.920818753952375,0.0008916130346943745,IVOC
CC1=CC(C2(C)C(C1OO2)O)(O)O,188.1779,-6.218963061378868,4.5849706245341927e-05,SVOC
CC(CC(=O)C)C(=O)O,130.1418,-3.886056647693163,0.006824819389074059,IVOC
CCC12C(C(C(=CC1(O)OO)C)OO2)O,218.2039,-6.025028005701931,8.309320377240874e-05,SVOC
CC(=O)C(CC(=O)CC(=O)O)O,174.1513,-7.138465589140962,5.1073089848048225e-06,SVOC
CC(=O)C(CC(=O)COO)O,162.1406,-4.515700160653214,0.0019949068261519414,IVOC
CC12C=CC(C(C1ON(=O)=O)OO2)(O)O,219.1489,-6.347753658996677,3.969324797759646e-05,SVOC
CCc1ccccc1C,120.1916,-0.5833594926617189,12.654518503537656,VOC
CC(C)(CC(=O)C(=O)CCO)ON(=O)=O,219.1919,-4.4723700991286615,0.0029797882504324566,IVOC
COCOC=O,90.0779,0.0,36.33701549724248,VOC
CC(C(=O)C)C(CO)ON(=O)=O,177.1552,-3.4989407377822483,0.02265396202129511,IVOC
CC(=O)C1CC(C=O)C1(C)C,154.2063,-2.6861327796308467,0.12814460848351467,IVOC
c1ccc(cc1)CON(=O)=O,153.1354,-1.6946486305533763,1.2478373134822613,IVOC
C(C(=O)O)Cl,94.497,-1.9244530386074687,0.4536239582180627,IVOC
CCCC(=O)C(=O)C(C(=O)CC)OO,202.2045,-3.238072161579471,0.047146521543739724,IVOC
CC(=O)C(CC(=O)CC(=O)OON(=O)=O)O,235.1483,-4.486782399932061,0.0030923628318683884,IVOC
CC(=O)C(=O)OCC(=O)O,146.0981,-4.709965388637482,0.001149238537026783,IVOC
CCCCCON(=O)=O,133.1457,-0.0315170514460648,49.9506443732682,VOC
CC(CO)OO,92.0938,-2.6989700043360187,0.07430044079180244,IVOC
CCC(=O)C(C(C1C(C)(C=O)O1)O)ON(=O)=O,247.202,-5.195860567664649,0.0006352174407321587,IVOC
CCC(=O)C=C(C)C(=O)C(=O)CC,182.2164,-3.025028005701931,0.06938897268048251,IVOC
Cc1cc(C)c(c(c1C)O)O,152.1904,-3.198596289982645,0.03886171565354945,IVOC
CC1(C(=O)OC(=O)C1(C)OO)ON(=O)=O,221.1217,-3.4225082001627745,0.03371740679786892,IVOC
CC(CON(=O)=O)(C(C=O)ON(=O)=O)O,224.1256,-2.684029654543082,0.18715128437823877,IVOC
CC(C)C(=O)C=CC(C=O)OO,172.1785,-4.6307841425898575,0.001625270971607152,IVOC
CC(C)C(CC(=O)OO)O,148.1571,-2.0136762229492344,0.5791315790805499,IVOC
CC1(C=CC2C(C1(C)OO2)O)ON(=O)=O,217.176,-5.343901797987169,0.0003968633857989578,IVOC
CCC(=O)C(C(C)(C1C(C)(C=O)O1)OO)O,232.2304,-4.403402904373539,0.003700387175182455,IVOC
CC(C(=O)CC(=O)C=O)(C(=O)OO)ON(=O)=O,249.1318,-2.962573502059376,0.10954351316390538,IVOC
CC(=O)C(CO)COO,134.1305,-3.447331783887807,0.019316425387398896,IVOC
C(=O)Br,108.922,1.7686381012476144,2579.198156227564,VOC
CC1(C)C(CC=O)CC1C(=O)OON(=O)=O,231.2026,-3.42712839779952,0.03488151322068818,IVOC
CCCC(COO)ON(=O)=O,165.1445,-1.575118363368933,1.772053185119369,IVOC
Cc1cc(c(C)c(C)c1OO)N(=O)=O,197.1879,-4.384049948343599,0.003285196222806783,IVOC
CC(=O)CCC(=O)C(C)(C)C(C(=O)C(=O)CCO)OO,288.2937,-9.30539480106643,5.756670236656724e-08,LVOC
CCCCCC(C(CC(=O)CC)OO)O,218.29,-5.1944991418416,0.000562685469481267,IVOC
CCCCCCC(CCC(=O)CC)O,200.3178,-4.42021640338319,0.003070677026362667,IVOC
C1=C(C(C2C(C1(N(=O)=O)OO2)O)(O)OO)N(=O)=O,266.1192,-5.913640169325252,0.0001309685565860972,SVOC
CCC(=O)C(=O)C(=O)C=O,142.1094,-0.8569851997459049,7.968353773172248,VOC
CC(CC(C)O)C(C)OO,148.2001,-3.555955204081924,0.016619742621100424,IVOC
CC(CCOC(=O)C)OO,148.1571,-2.642065152999546,0.1362662539013058,IVOC
CCCCC(C(CC(=O)CC)OO)O,204.2634,-5.665546248849069,0.00017798168291723032,SVOC
C=CC(C)C,70.1329,1.8530895298518653,2017.1692007481909,VOC
C(C(=O)C(C(=O)OO)O)O,150.0868,-4.315154638355588,0.0029303457193443246,IVOC
CC(C)C=O,72.1057,1.3560258571931227,660.2774354231954,VOC
CCC1=C(C2(C(C(C)(C1(O)OO)OO2)O)N(=O)=O)N(=O)=O,308.199,-6.716698771296451,2.3870606587554197e-05,SVOC
CC1(CO1)C(C=O)O,116.1152,-1.321481620959886,2.234284408306367,IVOC
CCC(C)CCOO,118.1742,-1.3178549236261683,2.292971984680377,IVOC
CCC(C)C(C)OO,118.1742,-1.342944147142896,2.1642604595527892,IVOC
CC(=CC=O)C(=O)OON(=O)=O,175.0963,-1.0589857562944305,6.166265412326853,VOC
CC(C)OC(C)CON(=O)=O,163.1717,-1.1209041204999273,4.98278007352506,VOC
CCC1(C=CC2C(C1(C)OO2)O)O,186.2051,-6.155522824254319,5.250488949510964e-05,SVOC
CCC1(C=CC2C(C1(C)OO2)O)ON(=O)=O,231.2026,-6.17134010346468,6.286133665974291e-05,SVOC
CCC(CCC=O)O,116.1583,-1.913640169325252,0.5716643100721346,IVOC
CCC12C(C(C)(C=C(C)C1(O)OO)OO2)O,232.2304,-6.112945621949043,7.222781043204227e-05,SVOC
C(CO)C(CON(=O)=O)O,151.118,-3.9913998282380825,0.006217952072673246,IVOC
CC(=O)C=CC(=O)C,112.1265,-2.0726296369609765,0.3826569717384863,IVOC
CC1(C)C2CC1C(C)(C(=O)C2)O,168.2328,-3.153044674980176,0.047708635926274695,IVOC
CC1C=CC(=O)O1,98.0999,-2.25649023527157,0.2192347182787541,IVOC
CCCC(C(C)OO)O,134.1736,-3.380906669373257,0.022516008520721074,IVOC
CC(C)(C=O)C(=O)CC=O,142.1525,-2.424812155072339,0.2156122085325459,IVOC
C=C(CCC=O)C1CC(C)(C)C1CCON(=O)=O,255.3101,-5.032920265855503,0.0009547259588534419,IVOC
CC1(C(C(=O)OC1=O)O)OO,162.0975,-4.274905478918531,0.0034721768660666186,IVOC
CC(=O)CC(C(=O)C)O,130.1418,-2.567030709125594,0.14227123495685154,IVOC
CC(=O)C(=O)C(=O)C(C)OO,160.1247,-1.8416375079047504,0.9301474985277715,IVOC
CC=CC(=O)OO,102.0886,0.2174839442139062,67.9504275352939,VOC
CC(=CC(=O)C)C(=O)C,126.1531,-1.709965388637482,0.9923469510239584,IVOC
CCC12C=CC(C)(C(C1O)OO2)ON(=O)=O,231.2026,-4.33161408331,0.004346199240866498,IVOC
CC(=O)C(C)(C)COO,132.1577,-2.607303046740334,0.13168018449209418,IVOC
CCCC(COO)O,120.147,-3.2225731776106885,0.029031585518394288,IVOC
CC(CC(COO)O)O,136.1464,-5.442492798094342,0.00019826422892368182,SVOC
CCCC(CCC(CC)O)ON(=O)=O,205.2515,-3.630784142589857,0.01937462022429198,IVOC
Cc1ccc(cc1)C(=O)OO,152.1473,-2.13608262304214,0.44865511976982003,IVOC
CC(C(C)ON(=O)=O)O,135.1186,-1.1752235375244542,3.641016109752441,VOC
Cc1cc(C)c(c(c1C)OO)O,168.1898,-7.424812155072339,2.5510472366400296e-06,SVOC
CCC(C)CC(=O)OO,132.1577,-0.5406075122407692,15.353802888147012,VOC
CC1(CO1)C(C(=O)OON(=O)=O)O,193.1116,-1.9281179926938743,0.9192240336685036,IVOC
CC(CO)(C(C(=O)OO)OO)ON(=O)=O,227.1263,-3.910094888560602,0.011269471219916937,IVOC
C=C1CCC2CC1C2(C)C,136.234,-0.6840296545430823,11.375928531138335,VOC
CC(=O)C1(CC(CC=O)C1(C)C)OO,200.2316,-5.903089986991944,0.00010096564684897257,SVOC
CC(=O)CC(CO)O,118.1311,-2.6126101736612704,0.1162746592874765,IVOC
C=C(CCO)C1(CC(C)(C)C1CCC(=O)C)O,240.3386,-6.621602099051862,2.3171408263688995e-05,SVOC
CC(C(C=O)O)(C(=O)OON(=O)=O)ON(=O)=O,254.1085,-1.3695721249749762,4.377015341786835,VOC
CC(C)CC=O,86.1323,0.8662873390841949,255.37853115316378,VOC
CC1C(C(C)(C(=O)O1)OO)O,162.1406,-5.809668301829708,0.00010138051083722987,SVOC
C(CC(=O)O)C=O,102.0886,-3.215382707367125,0.02507988507211756,IVOC
CC(C)(C(=O)CC=O)C(=O)OO,174.1513,-3.2668027348934303,0.038006247053361884,IVOC
C1=CC(C2C(C1OO2)O)(O)OO,176.1241,-5.431798275933005,0.0002628763476858383,SVOC
CCOCC(=O)O,104.1045,-2.3353580244438743,0.19401820373062637,IVOC
CC(Cl)OO,96.5129,-0.0579919469776867,34.06625709647802,VOC
CC(=O)C(C)(C=O)ON(=O)=O,161.1128,-0.6777807052660807,13.64835598059976,VOC
CC1=CCC(CC1)C(=O)C,138.2069,-1.863279432843593,0.7638028846101436,IVOC
CC(C=O)C(C)O,102.1317,-1.0343280287798933,3.8068304401740956,VOC
CCc1cccc(C)c1O,136.191,-1.9281179926938743,0.6482781995972648,IVOC
CCC(=O)C=CC1(C)C(C=O)O1,168.1898,-3.735182176990464,0.012483848179302265,IVOC
CCC(C(=O)C)ON(=O)=O,147.1293,-0.8507808873446201,8.3685320288548,VOC
C(C=O)C(CC=O)ON(=O)=O,161.1128,-2.832682665251824,0.09553849186419829,IVOC
CCCCC(=O)OON(=O)=O,163.1287,-0.0915149811213502,53.302354750226925,VOC
CC(C)(CO)C(=O)CO,132.1577,-2.7166987712964503,0.1023586859209801,IVOC
c1ccc(cc1)CCOO,138.1638,-3.140261433802853,0.040351885896904,IVOC
COC(CO)ON(=O)=O,137.0914,-1.3010299956639813,2.7651023871219618,IVOC
Cc1cc(C)c(c(c1)O)N(=O)=O,167.162,-2.18575240426808,0.43965919013727356,IVOC
CCOC(=O)C=O,102.0886,-0.5257837359237448,12.27225903364702,VOC
CC(C)C(C)O,88.1482,-0.2831622767004755,18.52602189244587,VOC
CCC12C(=CC(C(C1O)OO2)(O)OO)C,218.2039,-6.522878745280337,2.6406738486994315e-05,SVOC
CC(=O)CC(=O)OC(=O)C,144.1253,-2.910094888560602,0.07151157397500398,IVOC
CCC(C(C)O)O,104.1476,-2.18243463044022,0.27602323228747544,IVOC
CCC(C(C)C)O,102.1748,-0.4828041020500256,13.56034364420238,VOC
CC(=O)C(C)(CCO)O,132.1577,-2.8728952016351923,0.07143783288235071,IVOC
CC(C=O)(C(=O)OON(=O)=O)O,179.085,-0.7011469235902933,14.37617295301523,VOC
CCCC(=O)C(=O)C=O,128.1259,-0.7878123955960422,8.424721143203792,VOC
CCCC(C(C)ON(=O)=O)O,163.1717,-1.7721132953863266,1.1124040058464133,IVOC
CC(=O)C(C(C)(C(=O)C)O)O,160.1678,-2.164943898279884,0.44193898439454254,IVOC
C(=O)OCO,76.0514,-0.1617807780923742,21.137685718324185,VOC
CC(C=O)C=O,86.0892,-0.0846001647877301,28.581137452257508,VOC
C(C(Cl)(Cl)O)(Cl)Cl,183.8487,-1.4236586497942072,2.7959726237124225,IVOC
C=C(C)C(CC=O)CC(=O)OO,172.1785,-3.078833949362261,0.05792632437266522,IVOC
CC(C=O)C(=O)OO,118.088,-0.9430951486635274,5.430522530036493,VOC
CC(=O)OCCO,104.1045,-1.500312917381596,1.3270509172917306,IVOC
C=C(CCO)C(=O)CC(C)(C)C(=O)CCC(=O)O,256.2949,-9.593459819566045,2.636399046888166e-08,LVOC
CC(=O)CCC(CC=O)C(C)(CO)ON(=O)=O,247.2451,-5.663540266151471,0.00021643048290189326,SVOC
CCCCCCCCC(CC)OO,188.3071,-3.835647144215563,0.011090485342102286,IVOC
CCC(=O)CC(C(=O)CC)OO,174.1944,-3.705533773838407,0.013843038177284023,IVOC
CCCCON(=O)=O,119.1192,0.7589118923979735,275.8193062032506,VOC
CC(C)C1C=CC(=O)O1,126.1531,-2.707743928643524,0.0997435909747158,IVOC
CC1(C)C2CC1C(C)(C(C2)ON(=O)=O)OO,231.2457,-4.046240308266771,0.008386183456240705,IVOC
CCC(=O)CC(C(C)O)O,146.1843,-2.892790030352132,0.07548170531760322,IVOC
CC(=O)OCOO,106.0773,-1.104577453960592,3.3633805187381522,VOC
CC(C(C=O)ON(=O)=O)O,149.1021,-1.5686362358410126,1.6239719575614862,IVOC
CC(Cl)(Cl)O,114.9586,0.1271047983648076,62.14086091986315,VOC
C(=O)COO,76.0514,-0.9030899869919436,3.834848642656782,VOC
CC(=O)C(=O)OCOO,134.0874,-2.8728952016351923,0.0724809320442843,IVOC
CCCC(C(=O)C)ON(=O)=O,161.1558,-1.2636034977233574,3.5430186950721865,VOC
CC1=CCC(CC1O)OO,144.1684,-5.266802734893431,0.00031462870662968875,IVOC
CCC(=O)C=CC(C)(C=O)OO,172.1785,-4.518557371497695,0.0021045175401579793,IVOC
CCC(=O)C=CC(C)(C=O)O,156.1791,-3.245651664288981,0.03578510145287332,IVOC
C1C(=O)C(C(=O)O1)ON(=O)=O,161.0697,-2.8664610916297826,0.08836570758920032,IVOC
CCOCN(=O)=O,105.0926,-0.595166283380062,10.768044819547951,VOC
CCC(C)C=O,86.1323,0.888179493918325,268.58177494067434,VOC
CC(CC=O)O,88.1051,-0.632644078973981,8.281098887652364,VOC
CCC(COO)ON(=O)=O,151.118,-1.1542819820333414,4.2733180421019075,VOC
CC1(C=O)C(C)(C(=O)OO)O1,160.1247,-2.360513510731414,0.28162799260979743,IVOC
CC(C)C(=CC=O)C(=O)O,142.1525,-3.2410881076020264,0.032915268004702514,IVOC
CCC(C=O)OC(=O)C(=O)C,158.1519,-2.779891911959945,0.10590427783532307,IVOC
CC(=O)CCC(CC=O)C(C)(CO)O,202.2475,-5.289882634888183,0.00041853475579830337,IVOC
CC(=O)C(=O)OCC=O,130.0987,-2.752026733638193,0.09289176708366705,IVOC
CC(C=O)(C(CO)ON(=O)=O)OO,195.1275,-4.149353764816934,0.005580790463509547,IVOC
CC1(C(=O)OC(=O)C1(C)O)O,160.1247,-4.575118363368933,0.0017181891292249118,IVOC
CC(=O)C(CC(=O)C(=O)O)CO,174.1513,-6.82102305270683,1.060802829030988e-05,SVOC
Cc1cccc(CON(=O)=O)c1C,181.1885,-2.385102783966865,0.30113334402310843,IVOC
CC(=O)C(=O)OC(C)O,132.1146,-2.3575354797578787,0.23396254436234235,IVOC
CC(=O)C(CC(C)(C)O)OO,162.1837,-4.161780778092374,0.004507725142778405,IVOC
CC(C(C)(C)OO)ON(=O)=O,165.1445,-1.4341521813264824,2.4515623012177734,IVOC
CC1(C)C(CC1OO)C(=O)O,160.1678,-5.315154638355588,0.0003127170591329803,IVOC
CCCC(=O)C=CC1C(C(=O)O)O1,184.1892,-6.787812395596042,1.2111077054598587e-05,SVOC
CC(CON(=O)=O)(C(C(=O)OON(=O)=O)ON(=O)=O)O,301.122,-2.2269453066357374,0.7203244907876922,IVOC
CCC(CC=O)O,102.1317,-0.8210230527068306,6.221119009375413,VOC
CCC(C)COO,104.1476,-0.9136401693252518,5.1255455615025936,VOC
CCC(CO)OO,106.1204,-2.8416375079047502,0.06164422141166639,IVOC
CCC1(C=O)C(C)(C=CC=O)O1,168.1898,-3.5900668766687054,0.017436679250438514,IVOC
C(C(=O)CC(=O)OON(=O)=O)C(=O)C=O,219.1058,-2.2034256667895704,0.5532981377435481,IVOC
c1ccc(c(c1)N(=O)=O)O,139.1088,-1.332547047110046,2.6093873846440747,IVOC
CCCCCCCC(CC)OO,174.2805,-3.3477536589966768,0.03156647879208839,IVOC
CC(C)(C(CO)ON(=O)=O)O,165.1445,-3.4559319556497243,0.023316489277886435,IVOC
Cc1ccc(c(c1O)O)N(=O)=O,169.1348,-2.517126416391246,0.20741375742682666,IVOC
CC1(C)C2CC1C(C2)O,126.1962,-1.645891560852599,1.1504976028204958,IVOC
CC(CO)(C(CO)O)ON(=O)=O,181.1439,-4.580044251510242,0.0019218100649578181,IVOC
CC(=C(C(=O)C)N(=O)=O)C(=O)O,173.1235,-3.595166283380062,0.017738657215798353,IVOC
CC1(C)CC(C1CC=O)C(=O)CCC=O,210.2695,-4.163675884293248,0.005818772785496597,IVOC
CC1(C)C2CC1(CCC2=O)ON(=O)=O,199.2038,-3.130768280269024,0.059464851646242795,IVOC
CCC(C(=O)C)OO,118.1311,-2.0083309926200514,0.46748131459432135,IVOC
CC(=O)C(C)(C)C(=O)OO,146.1412,-1.3516399890190685,2.6233949691185052,IVOC
CCC(CCCOO)O,134.1736,-3.238072161579471,0.031284261838886454,IVOC
CC(=O)CCC1C(CC1(C)C)OO,186.2481,-4.260427655549908,0.004124726878314829,IVOC
COC(=O)OCOO,122.0767,-1.939302159646388,0.5663196389697205,IVOC
CC(=O)C(=O)CCO,116.1152,-1.7423214251308154,0.8478102262126884,IVOC
CC1=CCC(CC1)C(C)(CO)ON(=O)=O,215.2463,-3.866461091629783,0.01180879557449804,IVOC
CCc1cc(c(c(C)c1N(=O)=O)O)N(=O)=O,226.1861,-3.1444808443322,0.06542083294158635,IVOC
C(=O)C(=O)CON(=O)=O,133.0596,-0.0936649581949093,43.262564183768156,VOC
CC(C)(CO)COO,120.147,-2.9355420107730814,0.05622143439288376,IVOC
C=Cc1ccccc1,104.1491,-0.3819519032879073,17.435508556487225,VOC
C(C(=O)OO)Br,154.9474,-0.5287082889410615,18.50150279055128,VOC
CC(=O)CCC(=O)CC(=O)OO,174.1513,-4.681936665037238,0.0014612383340294407,IVOC
CC(C)(C=O)C(C=O)C(=O)CO,172.1785,-3.406713932979543,0.027226761575641197,IVOC
CC(C)OC(C)C=O,116.1583,-0.3957739469155299,18.836807594180183,VOC
CC(=O)C(=O)C(C)OO,132.1146,-1.7166987712964503,1.0232530414025,IVOC
C=C(CCO)C(=O)OO,132.1146,-2.552841968657781,0.14922440187119781,IVOC
CC(=O)C(C)ON(=O)=O,133.1027,-0.4271283977995198,20.08119108418027,VOC
CC(=O)C1CC(CC(=O)OO)C1(C)C,200.2316,-4.450996737974212,0.002859347118762904,IVOC
CC1(C)CC(C1CC=O)C(=O)OO,186.2051,-3.40340290437354,0.029670144993659997,IVOC
CC1(C)C(=O)CCC(=O)C1O,156.1791,-3.595166283380062,0.016002492551108846,IVOC
C(C=O)Br,122.9486,0.1702617153949573,73.40342161257216,VOC
CC(C(C)(CC=O)ON(=O)=O)O,177.1552,-2.170053304058364,0.4830939535140534,IVOC
CC(=O)C(=O)CC(CC=O)C(C)(C)O,200.2316,-5.043831569524636,0.0007301835580117707,IVOC
C1=CC2C(C(C1O)OO2)O,144.1253,-6.08196966321512,4.8139498578295316e-05,SVOC
CCOC(C)(C)C(=O)OO,148.1571,-1.258060922270801,3.299077726031614,VOC
CCC(C(=O)CCO)O,132.1577,-2.6126101736612704,0.13008083002457893,IVOC
C=C(CO)C(=O)OON(=O)=O,163.0856,-1.3391345219961308,3.013089936994875,VOC
C(CO)C(=O)C=O,102.0886,-1.4056074496245734,1.6184556376588184,IVOC
CC(COCON(=O)=O)O,151.118,-1.8386319977650247,0.8839245593506093,IVOC
CC(C(C)(CCO)O)ON(=O)=O,179.1711,-3.9318141382538383,0.008456386476270917,IVOC
CC(C(C=O)ON(=O)=O)OO,165.1015,-1.958607314841775,0.7326131426831416,IVOC
CC(=O)C(=O)OC(=O)C(=O)COO,190.1076,-4.046240308266771,0.006894299915741678,IVOC
CC(=O)CCOC(=O)C,130.1418,-2.268411234813261,0.28296751159314776,IVOC
CC(=O)CCC1C(CC1(C)C)C(=O)C(CC(=O)O)OO,286.3209,-9.52870828894106,3.418816275938272e-08,LVOC
CC(C)OC(C)(C)ON(=O)=O,163.1717,-0.9829666607012196,6.845563112901009,VOC
CC(=O)CCC1C(CC1(C)C)C(=O)CCC(=O)O,254.3221,-8.469800301796917,3.4778816603939893e-07,SVOC
CCCC(C(C)O)O,118.1742,-2.593459819566045,0.12156088484272266,IVOC
C1CC(=O)C(=O)CC1OO,144.1253,-6.08196966321512,4.8139498578295316e-05,SVOC
CC(C)(COO)OC,120.147,-1.2967086218813386,2.447571066241922,IVOC
CC(C)C(=C(C=O)N(=O)=O)C(=O)O,187.1501,-3.692503962086787,0.015325586465205427,IVOC
C(=O)C(C(=O)CON(=O)=O)O,163.0856,-1.8961962790440432,0.8355074716121158,IVOC
CCC(=O)C=C(C)C(=O)OO,158.1519,-1.75448733218585,1.1228405360853537,IVOC
CCC1C(C(=O)C(=O)O1)O,144.1253,-3.823908740944319,0.00872092365548828,IVOC
CC(CON(=O)=O)(C(=O)CO)O,179.1281,-3.504455662453552,0.022617211444776894,IVOC
CCCC(C)ON(=O)=O,133.1457,0.08278537031645,64.98954805554247,VOC
CCC(=O)C(C)(C=CC=O)OO,172.1785,-4.562249437179612,0.0019030950693177775,IVOC
CC(=O)COC=O,102.0886,-1.3675427078152758,1.7667111159176419,IVOC
C=C(C)C(CCC(=O)COO)CC=O,200.2316,-5.43533393574791,0.00029643513914858393,SVOC
CCC12C=C(C)C(C(C)(C1O)OO2)O,200.2316,-6.122053048370812,6.098325069677937e-05,SVOC
COC,46.0684,2.7315887651867388,10016.65914493096,VOC
CCCC(=O)C(C)OO,132.1577,-2.294992040666664,0.27029090501008807,IVOC
CC(=O)C(C)(C)OO,118.1311,-1.8728952016351923,0.6385575551033544,IVOC
CC1(C)CC(C1CCC(=O)O)C(=O)CCOO,244.2842,-7.772113295386326,1.6653790004332044e-06,SVOC
CC(=O)CC(C)(C)OO,132.1577,-2.1390633792999063,0.38704378113870597,IVOC
CCc1cc(C)cc(c1)C(=O)OON(=O)=O,225.198,-3.016824927962188,0.08739178348675944,IVOC
CC1=CC(C2C(C1(C)OO2)O)(O)OO,204.1773,-5.772113295386326,0.00013919548942794934,SVOC
CCC1=CC2(CC)C(C(C)(C1OO)OO2)O,230.2576,-6.818156412055227,1.4118500152565669e-05,SVOC
CC(CCC(C)(C)O)O,132.2007,-3.5331323796458904,0.01562544434540956,IVOC
CC1(C)C(CC1(C(=O)O)O)CO,174.1944,-6.795880017344075,1.1243076692210382e-05,SVOC
Cc1ccccc1C=O,120.1485,-1.1857524042680798,3.1600717989859057,VOC
CC(C)(C=O)C(=O)CCC(=O)O,172.1785,-4.91721462968355,0.0008404178955746386,IVOC
C(CCO)CO,90.121,-3.0438315695246367,0.03286437926460095,IVOC
CCCC(OCCO)OO,150.173,-4.017276612331455,0.005821652060899472,IVOC
CC(C)c1cccc(c1OO)O,168.1898,-3.55129368009492,0.019065007273825763,IVOC
C(C=O)C(=O)C(=O)CC(=O)OON(=O)=O,219.1058,-3.053547734986927,0.07813347504237964,IVOC
COC=O,60.052,1.5899496013257075,942.3409813673691,VOC
C(CCC=O)CC=O,114.1424,-0.8416375079047503,6.6304116626576866,VOC
CCC(CC(=O)CON(=O)=O)OO,193.1546,-4.366531544420414,0.003350460577158634,IVOC
CC1=C(C(C2(C(C)(C1(C)OO2)O)N(=O)=O)(O)OO)N(=O)=O,308.199,-5.694648630553377,0.0002511386734732265,SVOC
CCOC(C)(C)O,104.1476,-1.0675262353228467,3.5962844267591976,VOC
CCCC(C)(C)OO,118.1742,-1.1630432629404497,3.2749932504686465,VOC
CC(C(=O)OON(=O)=O)ON(=O)=O,196.0725,0.3560258571931227,179.54509484966437,VOC
CC1(C)CC(C1CC=O)C(=O)C(CC=O)O,226.2689,-5.413412695328245,0.00035232476545032557,IVOC
CC(C)(C(C)(C)OO)O,134.1736,-3.048176964684088,0.04844189333183976,IVOC
CC(CO)C(=O)C,102.1317,-0.9746941347352298,4.367143145654264,VOC
CC(CC(C)O)C(C)O,132.2007,-3.779891911959945,0.008852640823679132,IVOC
CC(C)C(CO)OO,120.147,-2.962573502059376,0.05282876162779597,IVOC
CC(=O)C1(C)C(C(=O)O)O1,144.1253,-4.328827157284917,0.0027267421296160023,IVOC
COON(=O)=O,93.0388,2.2095150145426308,6080.091514412131,VOC
C=C(CCC=O)C1CC(C)(C)C1CCOO,226.312,-4.866461091629782,0.0012415879594937546,IVOC
CC(C)(C(COO)ON(=O)=O)O,181.1439,-3.3665315444204134,0.0314212291989301,IVOC
CCC(=O)C(C)O,102.1317,-0.6516951369518393,9.187480391329256,VOC
CCCCC(CON(=O)=O)O,163.1717,-2.1180450286604,0.5015691434644773,IVOC
C(C=O)CO,74.0785,-0.4975728800155673,9.50277181860332,VOC
CC(C)(c1ccccc1)O,136.191,-2.5900668766687054,0.14119279431906523,IVOC
CCCCCCO,102.1748,-1.1958605676646494,2.6255133438774823,IVOC
c1ccc(cc1)C(=O)COO,152.1473,-3.838631997765025,0.008899451760140079,IVOC
C=C(CCC(=O)O)C1CC(C)(C)C1CCC(=O)C,252.3493,-6.573488738635425,2.7179681735769625e-05,SVOC
CCC(=C(C)C(=O)OON(=O)=O)C(=O)C=O,231.1596,-1.714442690992226,1.7997005300240365,IVOC
Cc1cc(c(c(C)c1N(=O)=O)O)N(=O)=O,212.1595,-2.8297382846050425,0.126664583635865,IVOC
CC(C)CC(=O)O,102.1317,-1.3625102704874892,1.7880567218999541,IVOC
CC1=C(C(C2(C)C(C1(N(=O)=O)OO2)O)(O)OO)O,265.1742,-6.448550002027125,3.8081343917801346e-05,SVOC
CCCC(CON(=O)=O)O,149.1451,-1.630784142589857,1.4078482597272373,IVOC
CC1(C)C2CC1C(C)(C(C2)ON(=O)=O)O,215.2463,-3.415668775632469,0.03334248162211216,IVOC
C(=O)O,46.0254,-0.0840727883028842,15.298744249222398,VOC
CC(CO)(C(C(=O)OON(=O)=O)O)ON(=O)=O,256.1244,-2.2494916051486538,0.5816883289251135,IVOC
C1=CC(=O)OC1,84.0734,-2.2269453066357374,0.20111492698570668,IVOC
CCC(=O)C(=O)C=O,114.0993,-0.4306260903849541,17.076068602758244,VOC
CCCC(C=O)OO,118.1311,-1.3840499483435988,1.9680915690872045,IVOC
CC(C)C(CO)O,104.1476,-2.423658649794207,0.15838776038413763,IVOC
