compound,SMILES
104288,C2(O)(O)C(=O)C(=O)C(ON(=O)(=O))C1(ON(=O)(=O))OC12(OO)
104295,C2(O)(O)C(=O)C(C(O))=CC1(O)OC12
104296,C2(O)(O)C(=O)C(C(O))=CC1(OO)OC12
104302,C2(O)(O)C(=O)C(C)=CC1OC12
104303,C2(O)(O)C(=O)C(C)=CC1OC12(O)
104308,C2(O)(O)C(=O)C(O)(C)C(ON(=O)(=O))C1OC12(OO)
104311,C2(O)(O)C(=O)C(=O)C(N(=O)(=O))C1OC12(OO)
104313,C2(O)(O)C(=O)C(=O)C(O)C1(N(=O)(=O))OC12
104315,C2(O)(O)C(=O)C(=O)CC1(C(OO))OC12
104319,C2(O)(O)C(=O)C(=O)CC1(O)OC12
104322,C2(O)(O)C(=O)C(=O)CC1OC12(O)
104325,C2(O)(O)C(=O)C(O)C(=O)C1(C(ON(=O)(=O)))OC12
104340,C2(O)(O)C(=O)C(O)C(ON(=O)(=O))C1(O)OC12(N(=O)(=O))
104350,C2(O)(O)C(=O)C(O)C(OO)C1(C(=O)(OON(=O)(=O)))OC12
104353,C2(O)(O)C(=O)C(O)C(OO)C1(C(OO))OC12(O)
104363,C2(O)(O)C(=O)C(O)C(OO)C1OC12C(=O)(OON(=O)(=O))
104368,C2(O)(O)C(=O)C(ON(=O)(=O))C(=O)C1(O)OC12(OO)
104376,C2(O)(O)C(=O)C(ON(=O)(=O))C(ON(=O)(=O))C1(ON(=O)(=O))OC12(OO)
104384,C2(O)(O)C(=O)C(OO)=CC1OC12(O)
104385,C2(O)(O)C(=O)C(OO)=CC1OC12C
104386,C2(O)(O)C(=O)C(OO)=CC1OC12C(O)
104403,C2(O)(O)C(=O)C=C(OO)C1(O)OC12
104409,C2(O)(O)C(=O)C=CC1(O)OC12
104419,C2(O)(O)C(=O)C=CC1OC12
104424,C2(O)(O)C1(N(=O)(=O))OOC2(C(=O)(OO))C(=O)C(OO)C1(O)
104437,C2(O)(O)C1OOC2(C(=O)(O))C(=O)C(OO)C1(O)
104446,C2(O)(OO)C(=O)C(=O)CC1(O)OC12
104455,C2(O)(OO)C(=O)C=CC1(C(O))OC12
104456,C2(O)(OO)C(=O)C=CC1(C(ON(=O)(=O)))OC12
104458,C2(O)(OO)C(=O)C=CC1(C)OC12
104461,C2(O)(OO)C(=O)C=CC1(O)OC12
104465,C2(O)(OO)C(=O)C=CC1OC12(O)
104468,C2(O)(OO)C(=O)C=CC1OC12C(=O)(O)
104469,C2(O)(OO)C(=O)C=CC1OC12C(O)
104470,C2(O)(OO)C(=O)C=CC1OC12C(ON(=O)(=O))
104479,C2(O)(OO)C1OOC2(C(=O)(OO))C=CC1(=O)
104481,C2(O)(OO)C1OOC2(C(=O)(OO))C=CC1(OO)
104483,C2(O)(OO)C1OOC2(C(=O)(OON(=O)(=O)))C=CC1(=O)
104486,C2(O)(OO)C1OOC2(C(=O))C(=O)C(ON(=O)(=O))C1(O)
104488,C2(O)(OO)C1OOC2(C(=O))C=CC1(ON(=O)(=O))
104492,C2(O)C(=O)C(=O)C(=O)C1(C(OO))OC12
104495,C2(O)C(=O)C(=O)C(=O)C1OC12(OO)
104499,C2(O)C(=O)C(=O)C(C1(O))OOC12C(OO)
104502,C2(O)C(=O)C(=O)C(O)(O)C1(C(ON(=O)(=O)))OC12
104503,C2(O)C(=O)C(=O)C(O)(O)C1(C)OC12(ON(=O)(=O))
104505,C2(O)C(=O)C(=O)C(O)(O)C1OC12(ON(=O)(=O))
104506,C2(O)C(=O)C(=O)C(O)(O)C1OC12(OO)
104509,C2(O)C(=O)C(=O)C(O)C1OC12C(ON(=O)(=O))
104510,C2(O)C(=O)C(=O)C(ON(=O)(=O))C1OC12C(O)
104515,C2(O)C(=O)C(=O)C1(O)OOC2(OO)C1(O)
104520,C2(O)C(=O)C(O)(OO)C(OO)C1OC12C(ON(=O)(=O))
104523,C2(O)C(=O)C(=O)C(N(=O)(=O))C1(O)OC12(OO)
104528,C2(O)C(=O)C(=O)C(O)C1(C)OC12(OO)
104531,C2(O)C(=O)C(=O)C(O)C1(N(=O)(=O))OC12C
104543,C2(O)C(=O)C(=O)CC1(C)OC12
104556,C2(O)C(=O)C(=O)CC1OC12C(=O)(O)
104557,C2(O)C(=O)C(O)C(=O)C1(C(=O))OC12
104558,C2(O)C(=O)C(ON(=O)(=O))C1OOC2(OO)C1(O)
104561,C2(O)C(=O)C(OO)C(=O)C1(N(=O)(=O))OC12
104568,C2(O)C(=O)C(OO)=CC1OC12
104570,C2(O)C(=O)C(OO)=CC1OC12(ON(=O)(=O))
104572,C2(O)C(=O)C(OO)=CC1OC12C
104578,C2(O)C(=O)C(OO)C1(C)OOC2C1(O)
104579,C2(O)C(=O)C(OO)C1OOC2(O)C1(O)
104580,C2(O)C(O)C(=O)C(O)(O)C1OC12(ON(=O)(=O))
104581,C2(O)C(O)C(=O)C(O)(O)C1OC12(OO)
104582,C2(O)C(ON(=O)(=O))C(=O)C(C1(O))OOC12C(=O)(O)
104587,C2(O)C(ON(=O)(=O))C(=O)C(C1(O)C(=O)(O))OOC12
104588,C2(O)C(ON(=O)(=O))C(=O)C(C1(O)C(=O)(OO))OOC12
104590,C2(O)C(ON(=O)(=O))C(=O)C(C1(O)C(=O))OOC12
104592,C2(O)C(ON(=O)(=O))C(=O)C(C1(O)C(OO))OOC12
104595,C2(O)C(ON(=O)(=O))C(=O)C(O)(C1(O))OOC12C(=O)(OO)
104597,C2(O)C(ON(=O)(=O))C(=O)C(O)(C1(O))OOC12C(O)
104598,C2(O)C(ON(=O)(=O))C(=O)C(O)(C1(O))OOC12C(ON(=O)(=O))
104602,C2(O)C(ON(=O)(=O))C(=O)C(O)(C1(O)C(=O)(OON(=O)(=O)))OOC12
104609,C2(O)C(ON(=O)(=O))C(=O)C(O)(O)C1(C(=O)(OON(=O)(=O)))OC12
104612,C2(O)C(ON(=O)(=O))C(=O)C(O)(O)C1(C(ON(=O)(=O)))OC12
104620,C2(O)C(ON(=O)(=O))C(=O)C(O)(O)C1OC12(ON(=O)(=O))
104621,C2(O)C(ON(=O)(=O))C(=O)C(O)(O)C1OC12(OO)
104625,C2(O)C(ON(=O)(=O))C(=O)C(O)(O)C1OC12C(ON(=O)(=O))
104627,C2(O)C(ON(=O)(=O))C(=O)C(O)(OO)C1(C(ON(=O)(=O)))OC12
104628,C2(O)C(ON(=O)(=O))C(=O)C(O)(OO)C1OC12C(O)
104630,C2(O)C(ON(=O)(=O))C(=O)C(OO)(C1(O))OOC12C(O)
104638,C2(O)C(ON(=O)(=O))C(=O)C1(N(=O)(=O))OOC2(OO)C1(O)
104639,C2(O)C(ON(=O)(=O))C(=O)C1(O)OOC2(OO)C1(O)
104642,C2(O)C(ON(=O)(=O))C(=O)C1OOC2(OO)C1(O)
104646,C2(O)C(ON(=O)(=O))C(OO)C(C1(O))OOC12C(=O)
104648,C2(O)C(ON(=O)(=O))C(OO)C(C1(O))OOC12C(=O)(OO)
104653,C2(O)C(ON(=O)(=O))C(OO)C(C1(O)C(=O)(OO))OOC12
104654,C2(O)C(ON(=O)(=O))C(OO)C(C1(O)C(=O)(OON(=O)(=O)))OOC12
104659,C2(O)C(ON(=O)(=O))C(OO)C(O)(C1(O))OOC12C(=O)(OON(=O)(=O))
104669,C2(O)C(ON(=O)(=O))C(OO)C1(C(ON(=O)(=O)))OOC2C1(O)
104670,C2(O)C(ON(=O)(=O))C(OO)C1(C(OO))OOC2C1(O)
104672,C2(O)C(ON(=O)(=O))C(OO)C1(O)OOC2(OO)C1(O)
104673,C2(O)C(ON(=O)(=O))C(OO)C1OOC2(O)C1(O)
104677,C2(O)C(ON(=O)(=O))C(OO)C1OOC2(OO)C1(O)
104681,C2(O)C(ON(=O)(=O))C1(C)OC1C(O)(OO)C2(=O)
104682,C2(O)C(ON(=O)(=O))C1OC1(C(O))C(O)(OO)C2(=O)
104688,C2(O)C(OO)C(=O)C(C1(O))OOC12C(=O)(OON(=O)(=O))
104690,C2(O)C(OO)C(=O)C(C1(O))OOC12C(OO)
104695,C2(O)C(OO)C(=O)C(C1(O)C(OO))OOC12
104696,C2(O)C(OO)C(=O)C(O)(C1(O))OOC12C(=O)
104706,C2(O)C(OO)C(=O)C(O)(C1(O)C(ON(=O)(=O)))OOC12
104714,C2(O)C(OO)C(=O)C(O)(O)C1(C(OO))OC12
104722,C2(O)C(OO)C(=O)C(O)(O)C1OC12C(=O)(OO)
104728,C2(O)C(OO)C(=O)C(O)(OO)C1OC12(OO)
104731,C2(O)C(OO)C(=O)C(OO)(C1(O))OOC12C(O)
104736,C2(O)C(OO)C(=O)C1(N(=O)(=O))OOC2(OO)C1(O)
104740,C2(O)C(OO)C(=O)C1OOC2(OO)C1(O)
104746,C2(O)C(OO)C(OO)C(C1(O))OOC12C(ON(=O)(=O))
104751,C2(O)C(OO)C(OO)C(C1(O)C(OO))OOC12
104756,C2(O)C(OO)C(OO)C1OOC2(OO)C1(O)
104758,C2(O)C(OO)C1(C)OC1(O)C(O)(OO)C2(=O)
104759,C2(O)C(OO)C1(C)OC1C(O)(OO)C2(=O)
104761,C2(O)C(OO)C1OC1(C(O))C(O)(OO)C2(=O)
104762,C2(O)C(OO)C1OC1(C(ON(=O)(=O)))C(O)(OO)C2(=O)
104767,C2(O)C1(O)OOC2C(O)C(ON(=O)(=O))C1(OO)C(=O)(OO)
104773,C2(O)C1(O)OOC2C(ON(=O)(=O))C(O)C1(ON(=O)(=O))C(=O)(OO)
104792,C2(O)C1(O)OOC2C(OO)C(ON(=O)(=O))C1(ON(=O)(=O))C(=O)
104798,C2(O)C1(O)OOC2C=C(OO)C1(OO)C(=O)(O)
104808,C2(O)C1(O)OOC2C=CC1(OO)C(=O)(O)
104817,C2(O)C1(OO)OOC2C=CC1(ON(=O)(=O))C(=O)(O)
104818,C2(O)C1(OO)OOC2C=CC1(ON(=O)(=O))C(=O)(OO)
104850,C2(ON(=O)(=O))C(=O)C(OO)C(C1(O)C(=O)(OON(=O)(=O)))OOC12
104853,C2(ON(=O)(=O))C(O)(OO)C(=O)C(C1(O))OOC12C(ON(=O)(=O))
104863,C2(ON(=O)(=O))C(O)C(ON(=O)(=O))C(C1(O)(O))OOC12C(=O)(OO)
104871,C2(ON(=O)(=O))C(O)C(ON(=O)(=O))C(C1(O)C(OO))OOC12
104873,C2(ON(=O)(=O))C(O)C(ON(=O)(=O))C(O)(C1(=O))OOC12C(=O)
104876,C2(ON(=O)(=O))C(O)C(ON(=O)(=O))C(O)(C1(=O))OOC12C(OO)
104883,C2(ON(=O)(=O))C(O)C(ON(=O)(=O))C(O)(C1(O)C(=O))OOC12
104889,C2(ON(=O)(=O))C(O)C(OO)C(C1(=O))OOC12C(=O)
104891,C2(ON(=O)(=O))C(O)C(OO)C(C1(=O))OOC12C(=O)(OON(=O)(=O))
104893,C2(ON(=O)(=O))C(O)C(OO)C(C1(=O))OOC12C(OO)
104899,C2(ON(=O)(=O))C(O)C(OO)C(C1(O))OOC12C(=O)(OO)
104900,C2(ON(=O)(=O))C(O)C(OO)C(C1(O))OOC12C(=O)(OON(=O)(=O))
104906,C2(ON(=O)(=O))C(O)C(OO)C(C1(O)C(OO))OOC12
104913,C2(ON(=O)(=O))C(O)C(OO)C(O)(C1(O)C(=O)(OO))OOC12
104922,C2(ON(=O)(=O))C(O)C(OO)C1(C(=O)(OO))OOC2C1(=O)
104923,C2(ON(=O)(=O))C(O)C(OO)C1(C(=O)(OO))OOC2C1(O)
104925,C2(ON(=O)(=O))C(O)C(OO)C1(C(=O)(OON(=O)(=O)))OOC2(O)C1(=O)
104926,C2(ON(=O)(=O))C(O)C(OO)C1(C(=O)(OON(=O)(=O)))OOC2(O)C1(O)
104929,C2(ON(=O)(=O))C(O)C(OO)C1(C(=O)(OON(=O)(=O)))OOC2C1(O)(O)
104934,C2(ON(=O)(=O))C(O)C(OO)C1(C(=O))OOC2C1(O)
104935,C2(ON(=O)(=O))C(O)C(OO)C1(C(=O))OOC2C1(O)(O)
104939,C2(ON(=O)(=O))C(O)C(OO)C1(C(OO))OOC2(O)C1(=O)
104940,C2(ON(=O)(=O))C(O)C(OO)C1(C(OO))OOC2C1(=O)
104943,C2(ON(=O)(=O))C(O)C(OO)C1OOC2(O)C1(O)C(=O)(OO)
104946,C2(ON(=O)(=O))C(O)C(OO)C1OOC2(OO)C1(O)C(=O)
104947,C2(ON(=O)(=O))C(ON(=O)(=O))(OO)C(=O)C(C1(=O))OOC12C
104950,C2(ON(=O)(=O))C(ON(=O)(=O))C(=O)C(C1(=O))OOC12C(OO)
104977,C2(ON(=O)(=O))C(ON(=O)(=O))C(OO)C(C1(O)(O))OOC12C(=O)(OO)
104981,C2(ON(=O)(=O))C(ON(=O)(=O))C(OO)C(C1(O))OOC12C(OO)
104986,C2(ON(=O)(=O))C(ON(=O)(=O))C(OO)C(O)(C1(O))OOC12C(=O)(OO)
104987,C2(ON(=O)(=O))C(ON(=O)(=O))C(OO)C(O)(C1(O)C(=O)(OO))OOC12
104988,C2(ON(=O)(=O))C(ON(=O)(=O))C(OO)C(O)(C1(O)C(=O))OOC12
105000,C2(ON(=O)(=O))C(ON(=O)(=O))C(OO)C1OOC2(O)C1(O)C(=O)
105004,C2(ON(=O)(=O))C(OO)=CC(C1(O))OOC12C(=O)(OON(=O)(=O))
105006,C2(ON(=O)(=O))C(OO)=CC(C1(O)C(=O)(OON(=O)(=O)))OOC12
105012,C2(ON(=O)(=O))C(OO)C(=O)C(C1(=O))OOC12C(OO)
105020,C2(ON(=O)(=O))C(OO)C(ON(=O)(=O))C(C1(=O))OOC12C(OO)
105030,C2(ON(=O)(=O))C(OO)C(ON(=O)(=O))C(O)(C1(O))OOC12C(=O)
105034,C2(ON(=O)(=O))C(OO)C(OO)C(C1(=O))OOC12C(=O)
105036,C2(ON(=O)(=O))C(OO)C(OO)C(C1(=O))OOC12C(=O)(OON(=O)(=O))
105037,C2(ON(=O)(=O))C(OO)C(OO)C(C1(=O))OOC12C(ON(=O)(=O))
105038,C2(ON(=O)(=O))C(OO)C(OO)C(C1(=O))OOC12C(OO)
105039,C2(ON(=O)(=O))C(OO)C(OO)C(C1(O))OOC12C(=O)
105040,C2(ON(=O)(=O))C(OO)C(OO)C(C1(O))OOC12C(=O)(OO)
105042,C2(ON(=O)(=O))C(OO)C(OO)C(C1(O))OOC12C(ON(=O)(=O))
105043,C2(ON(=O)(=O))C(OO)C(OO)C(C1(O)C(=O)(OO))OOC12
105046,C2(ON(=O)(=O))C(OO)C(OO)C(O)(C1(O)C(=O))OOC12
105056,C2(ON(=O)(=O))C=CC(C1(O)(O))OOC12C(=O)
105058,C2(ON(=O)(=O))C=CC(C1(O)(O))OOC12C(=O)(OON(=O)(=O))
105080,C2(ON(=O)(=O))C=CC(O)(C1(O)C(OO))OOC12
105081,C2(ON(=O)(=O))C=CC(ON(=O)(=O))(C1(O)C(=O)(OO))OOC12(O)
105092,C2(ON(=O)(=O))C=CC(OO)(C1(O)C(=O)(OON(=O)(=O)))OOC12(O)
105093,C2(ON(=O)(=O))C=CC(OO)(C1(O)C(=O)(OON(=O)(=O)))OOC12(OO)
105095,C2(ON(=O)(=O))C=CC(OO)(C1(O)C(=O))OOC12(O)
105101,C2(ON(=O)(=O))C=CC(OO)(C1(O)C(OO))OOC12(O)
105106,C2(ON(=O)(=O))C=CC1(O)OOC2(OO)C1(O)C(ON(=O)(=O))
105126,C2(OO)C(=O)CC(C1(O)C(=O)(OON(=O)(=O)))OOC12
105135,C2(OO)C(O)C(OO)C(C1(O))OOC12C(OO)
105138,C2(OO)C(O)C(OO)C(O)(C1(=O))OOC12C(=O)
105152,C2(OO)C(ON(=O)(=O))C(OO)C(C1(O))OOC12C(=O)(OON(=O)(=O))
105153,C2(OO)C(ON(=O)(=O))C(OO)C(C1(O)C(=O)(OO))OOC12
105160,C2(OO)C(OO)=CC(C1(O))OOC12C(=O)(OO)
105163,C2(OO)C(OO)=CC(C1(O)C(=O)(OON(=O)(=O)))OOC12
105165,C2(OO)C(OO)=CC(O)(C1(O))OOC12C(=O)(OON(=O)(=O))
105171,C2(OO)C(OO)C(ON(=O)(=O))(OO)C(C1(O))OOC12C(=O)
105174,C2(OO)C(OO)C(ON(=O)(=O))C(C1(=O))OOC12C(=O)(OON(=O)(=O))
105178,C2(OO)C(OO)C(ON(=O)(=O))C(C1(O))OOC12C(=O)(OO)
105179,C2(OO)C(OO)C(ON(=O)(=O))C(C1(O))OOC12C(=O)(OON(=O)(=O))
105185,C2(OO)C=C(N(=O)(=O))C(O)(C1(O)C(=O)(OON(=O)(=O)))OOC12
105192,C2(OO)C=C(OO)C(C1(O))OOC12C(=O)
105193,C2(OO)C=C(OO)C(C1(O))OOC12C(=O)(OO)
105197,C2(OO)C=CC(C1(=O))OOC12C(=O)(OON(=O)(=O))
105200,C2(OO)C=CC(C1(O)(O))OOC12C(=O)(OO)
105202,C2(OO)C=CC(C1(O))OOC12C(=O)
105203,C2(OO)C=CC(C1(O))OOC12C(=O)(OO)
105208,C2(OO)C=CC(C1(O)C(OO))OOC12
105216,C2(OO)C=CC(O)(C1(O)(O))OOC12C(=O)(OON(=O)(=O))
105218,C2(OO)C=CC(O)(C1(O))OOC12C(=O)(OO)
105221,C2(OO)C=CC(O)(C1(O)C(=O)(OO))OOC12
105226,C2(OO)C=CC(ON(=O)(=O))(C1(O)C(=O))OOC12(O)
105233,C2(OO)C=CC(OO)(C1(O)C(=O)(OON(=O)(=O)))OOC12(O)
105246,C2C(=O)C(=O)C(=O)C1(C(O))OC12
105250,C2C(=O)C(=O)C(=O)C1(C(OO))OC12
105259,C2C(=O)C(=O)C(=O)C1(OO)OC12(ON(=O)(=O))
105260,C2C(=O)C(=O)C(=O)C1(OO)OC12(OO)
105263,C2C(=O)C(=O)C(=O)C1OC12(OO)
105265,C2C(=O)C(=O)C(=O)C1OC12C(=O)(OO)
105268,C2C(=O)C(=O)C(=O)C1OC12C(OO)
105270,C2C(=O)C(=O)C(C(OO)C12)C1(C)C(ON(=O)(=O))
105275,C2C(=O)C(=O)C(O)C1(O)OC12(ON(=O)(=O))
105279,C2C(=O)C(=O)C(O)C1(OO)OC12(ON(=O)(=O))
105285,C2C(=O)C(=O)C(OO)(C1(O)C)OOC12(ON(=O)(=O))
105301,C2C(=O)C(ON(=O)(=O))C(OO)(C1(O)C)OOC12
105304,C2C(=O)C(ON(=O)(=O))C1OOC2(ON(=O)(=O))C1(O)C(=O)(OON(=O)(=O))
105307,C2C(=O)C(OO)(C)C(OO)(C(OO)C12)OOC1(C)C
105308,C2C(ON(=O)(=O))C(=O)C(C(=O)C12)C1(C)C(OO)
105309,C2C(ON(=O)(=O))C(=O)C(C(OO)C12)C1(C)C
105315,C2C(OO)C(=O)C1C(OO)C2(OO)C1(C)C
105319,CC(=O)
105327,CC(=O)C(=O)(OON(=O)(=O))
105332,CC(=O)C(=O)C(=O)C(=O)C(N(=O)(=O))(ON(=O)(=O))C(=O)(OO)
105336,CC(=O)C(=O)C(=O)C(=O)C(O)(ON(=O)(=O))C(=O)(O)
105344,CC(=O)C(=O)C(=O)C(=O)C(ON(=O)(=O))(OO)C(=O)(O)
105349,CC(=O)C(=O)C(=O)C(=O)CC(ON(=O)(=O))C(OO)(C)C
105352,CC(=O)C(=O)C(=O)C(=O)CC(OO)C(ON(=O)(=O))(C)C
105355,CC(=O)C(=O)C(=O)C(=O)OC(=O)(O)
105356,CC(=O)C(=O)C(=O)C(=O)OC(=O)C(=O)(N(=O)(=O))
105357,CC(=O)C(=O)C(=O)C(=O)OC(N(=O)(=O))(OO)C(=O)(O)
105373,CC(=O)C(=O)C(=O)C(C(O))C(ON(=O)(=O))(C)C(OO)
105376,CC(=O)C(=O)C(=O)C(C(ON(=O)(=O))(C)C(OO))CC(=O)(OON(=O)(=O))
105378,CC(=O)C(=O)C(=O)C(C(ON(=O)(=O))(C)C)C(OO)C(=O)(OON(=O)(=O))
105379,CC(=O)C(=O)C(=O)C(C(ON(=O)(=O))(C)C)CC(=O)(OO)
105402,CC(=O)C(=O)C(=O)C(N(=O)(=O))(OO)C(=O)(OO)
105411,CC(=O)C(=O)C(=O)C(O)(C(ON(=O)(=O))(C)C(ON(=O)(=O)))CC(=O)(OO)
105416,CC(=O)C(=O)C(=O)C(O)(N(=O)(=O))C(=O)(O)
105420,CC(=O)C(=O)C(=O)C(O)(N(=O)(=O))C(O)(ON(=O)(=O))C(=O)
105421,CC(=O)C(=O)C(=O)C(O)(N(=O)(=O))C(O)(ON(=O)(=O))C(=O)(OO)
105424,CC(=O)C(=O)C(=O)C(O)(N(=O)(=O))C(O)(OO)C(=O)
105435,CC(=O)C(=O)C(=O)C(O)(O)C(=O)(OON(=O)(=O))
105445,CC(=O)C(=O)C(=O)C(O)(O)C(N(=O)(=O))(OO)C(=O)(OON(=O)(=O))
105452,CC(=O)C(=O)C(=O)C(O)(O)C(ON(=O)(=O))(OO)C(=O)(OO)
105460,CC(=O)C(=O)C(=O)C(O)(O)C(OO)C(=O)(O)
105463,CC(=O)C(=O)C(=O)C(O)(O)C(OO)OC(=O)
105466,CC(=O)C(=O)C(=O)C(O)(ON(=O)(=O))C(=O)(OO)
105477,CC(=O)C(=O)C(=O)C(O)(OO)C(=O)(OO)
105483,CC(=O)C(=O)C(=O)C(O)(OO)C(O)(N(=O)(=O))C(=O)
105502,CC(=O)C(=O)C(=O)C(O)C(O)(OO)C(=O)(OO)
105521,CC(=O)C(=O)C(=O)C(ON(=O)(=O))(C(OO)(C)C)C(ON(=O)(=O))C(=O)(O)
105528,CC(=O)C(=O)C(=O)C(ON(=O)(=O))(C)C(OO)(C(ON(=O)(=O)))C(OO)
105534,CC(=O)C(=O)C(=O)C(ON(=O)(=O))(OO)C(=O)
105555,CC(=O)C(=O)C(=O)C(OO)(C(ON(=O)(=O))(C)C)CC(=O)(OON(=O)(=O))
105556,CC(=O)C(=O)C(=O)C(OO)(C(ON(=O)(=O)))C(OO)(C)C(ON(=O)(=O))
105568,CC(=O)C(=O)C(=O)C(OO)C(=O)CC(ON(=O)(=O))
105578,CC(=O)C(=O)C(=O)C(OO)C(OO)
105582,CC(=O)C(=O)C(=O)C(OO)OC(=O)C(=O)(N(=O)(=O))
105589,CC(=O)C(=O)C(=O)C1(O)OC1(OO)C(=O)(OO)
105590,CC(=O)C(=O)C(=O)C1(O)OC1(OO)C(=O)(OON(=O)(=O))
105596,CC(=O)C(=O)C(=O)C1(OO)CC(OO)C1(C)C
105598,CC(=O)C(=O)C(=O)C1(OO)OC1(O)C(=O)(OON(=O)(=O))
105606,CC(=O)C(=O)C(=O)C1OC1(O)C(=O)(O)
105613,CC(=O)C(=O)C(=O)C1OC1(OO)C(=O)
105620,CC(=O)C(=O)C(=O)CC(=O)C(OO)CC(ON(=O)(=O))C
105627,CC(=O)C(=O)C(=O)CC(O)C(ON(=O)(=O))CC(ON(=O)(=O))C
105637,CC(=O)C(=O)C(=O)CC(ON(=O)(=O))C(ON(=O)(=O))CCC
105638,CC(=O)C(=O)C(=O)CC(ON(=O)(=O))CC(ON(=O)(=O))CC
105650,CC(=O)C(=O)C(=O)CCC(O)CC(ON(=O)(=O))C(OO)
105652,CC(=O)C(=O)C(=O)CCC(O)CCC(OO)
105653,CC(=O)C(=O)C(=O)CCC(ON(=O)(=O))C(ON(=O)(=O))CC
105659,CC(=O)C(=O)C(=O)OC(=O)C(O)(O)C(=O)(OO)
105661,CC(=O)C(=O)C(=O)OC(N(=O)(=O))(OO)C(=O)(O)
105678,CC(=O)C(=O)C(=O)OOC(C(=O)(OON(=O)(=O)))C(=O)
105683,CC(=O)C(=O)C(=O)OOC(N(=O)(=O))(C(=O)(OO))C(=O)(OO)
105691,CC(=O)C(=O)C(=O)OOC(O)(C(=O)(N(=O)(=O)))C(=O)(O)
105692,CC(=O)C(=O)C(=O)OOC(O)(C(=O)(N(=O)(=O)))C(=O)(OO)
105700,CC(=O)C(=O)C(=O)OOC(O)(N(=O)(=O))C(=O)(OO)
105705,CC(=O)C(=O)C(=O)OOC(O)C(=O)(OO)
105706,CC(=O)C(=O)C(=O)OOC(O)C(=O)(OON(=O)(=O))
105717,CC(=O)C(=O)C(=O)OOC(ON(=O)(=O))C(=O)(OON(=O)(=O))
105736,CC(=O)C(=O)C(C(=O)(O))(C(ON(=O)(=O)))C(C(O))CC(=O)(OON(=O)(=O))
105742,CC(=O)C(=O)C(C(=O)(O))OOC(N(=O)(=O))(ON(=O)(=O))C(=O)(OO)
105748,CC(=O)C(=O)C(C(=O)(O))OOC(N(=O)(=O))(OO)C(=O)(OON(=O)(=O))
105752,CC(=O)C(=O)C(C(=O)(O))OOC(ON(=O)(=O))C(=O)(OO)
105753,CC(=O)C(=O)C(C(=O)(O))OOC(ON(=O)(=O))C(=O)(OON(=O)(=O))
105758,CC(=O)C(=O)C(C(=O)(OO))OOC(=O)
105763,CC(=O)C(=O)C(C(=O)(OON(=O)(=O)))OOC(=O)
105786,CC(=O)C(=O)C(C(O))(C)C(=O)(O)
105787,CC(=O)C(=O)C(C(O))(C)C(=O)(OO)
105793,CC(=O)C(=O)C(C(O))C(OO)(C)C(OO)
105794,CC(=O)C(=O)C(C(ON(=O)(=O))(C)C(OO))CC(=O)(OO)
105804,CC(=O)C(=O)C(C(ON(=O)(=O))(C)C)CC(=O)(OO)
105809,CC(=O)C(=O)C(C(ON(=O)(=O)))(C(ON(=O)(=O)))C(C(OO))C(=O)(OO)
105812,CC(=O)C(=O)C(C(ON(=O)(=O)))(C(ON(=O)(=O)))C(OO)CC(=O)(OO)
105814,CC(=O)C(=O)C(C(ON(=O)(=O)))(C(OO))C(=O)(OO)
105821,CC(=O)C(=O)C(C(ON(=O)(=O)))(C)C(=O)(OO)
105823,CC(=O)C(=O)C(C(ON(=O)(=O)))(C)C(OO)
105826,CC(=O)C(=O)C(C(ON(=O)(=O)))C(OO)(C)C(OO)
105829,CC(=O)C(=O)C(C(OO)(C)C)C(=O)C(ON(=O)(=O))
105831,CC(=O)C(=O)C(C(OO)(C)C)C(ON(=O)(=O))C(=O)(OO)
105841,CC(=O)C(=O)C(C(OO))C(=O)C
105856,CC(=O)C(=O)C(C)(C(=O)(OON(=O)(=O)))C(OO)(C(ON(=O)(=O)))CC(=O)
105863,CC(=O)C(=O)C(C)(C(O))C(=O)C(OO)
105867,CC(=O)C(=O)C(C)(C(O))C(C(=O)(O))CC(=O)(O)
105871,CC(=O)C(=O)C(C)(C(O))C(C(=O))CC(=O)(O)
105883,CC(=O)C(=O)C(C)(C(O))C(C(O))C(OO)C(=O)(OON(=O)(=O))
105885,CC(=O)C(=O)C(C)(C(O))C(C(ON(=O)(=O)))C(=O)(OO)
105886,CC(=O)C(=O)C(C)(C(O))C(C(ON(=O)(=O)))C(=O)(OON(=O)(=O))
105890,CC(=O)C(=O)C(C)(C(O))C(C(ON(=O)(=O)))C(OO)C(=O)(O)
105896,CC(=O)C(=O)C(C)(C(O))C(C(OO))C(ON(=O)(=O))C(=O)(OON(=O)(=O))
105908,CC(=O)C(=O)C(C)(C(O))C(ON(=O)(=O))(C(OO))C(=O)
105915,CC(=O)C(=O)C(C)(C(O))C(ON(=O)(=O))C(ON(=O)(=O))
105919,CC(=O)C(=O)C(C)(C(O))C(ON(=O)(=O))C(OO)C(=O)(OO)
105923,CC(=O)C(=O)C(C)(C(O))C(ON(=O)(=O))CC(=O)(OON(=O)(=O))
105935,CC(=O)C(=O)C(C)(C(O))C(OO)C(OO)
105936,CC(=O)C(=O)C(C)(C(O))C(OO)CC(=O)(O)
105938,CC(=O)C(=O)C(C)(C(ON(=O)(=O)))C(=O)C
